DE_TransE_i,DE_SimplE_i,DE_DistMult_i,TERO_i,ATISE_i,DE_TransE,DE_SimplE,DE_DistMult,TERO,ATISE
0.232124116,0.288240367,0.206009529,0.336178884,0.227674269,0.999719219,0.996070727,0.726187131,0.991863075,0.987510525
0.322467571,0.300895481,0.482054206,0.328982954,0.354853342,0.999719219,0.989896155,0.951952796,0.986251403,0.998316026
0.191432625,0.406063514,0.472527059,0.296135507,0.356015566,0.999298049,0.980353635,0.973026131,0.930695847,0.99761437
0.346232885,0.287077947,0.403652686,0.38365455,0.285619328,0.991295802,0.977687342,0.972183198,0.999719416,0.980072972
0.191432625,0.18950058,0.235366523,0.240422726,0.19766059,0.890074407,0.752455796,0.57291374,0.597923681,0.251613809
0.430590692,0.470939064,0.472029407,0.3636802,0.355388134,0.999298049,0.999438675,0.994099466,0.964786756,0.996211058
0.133062317,0.169279989,0.256138324,0.230322433,0.195161904,0.99985961,1,1,1,1
0.158978955,0.169279989,0.187974382,0.194262263,0.167340635,0.996771023,1,0.995363866,0.999579125,0.994948077
0.133062317,0.169279989,0.256138324,0.230322433,0.195161904,0.99985961,1,1,1,1
0.203056911,0.168261698,0.251068039,0.190385336,0.185918751,0.999578829,0.999719338,0.999578533,0.999719416,0.998737019
0.191432625,0.188272361,0.312881116,0.234737389,0.202002329,0.999719219,1,0.999719022,1,1
0.223152253,0.188272361,0.325030031,0.234737389,0.202002329,1,1,1,1,1
0.191432625,0.188272361,0.325030031,0.234737389,0.202002329,0.99985961,1,1,1,1
0.179091991,0.157838412,0.276450461,0.182855647,0.171908504,0.989189948,0.997053045,0.978645687,0.981060606,0.9869492
0.181733186,0.321150381,0.387314475,0.261035288,0.2205834,0.997753755,0.922116194,0.999297555,0.997615039,0.9738984
0.346564328,0.281307979,0.342875834,0.306349126,0.2722094,0.999719219,0.982458602,0.994380444,1,0.999579006
0.169811989,0.200945531,0.302574626,0.199055029,0.182397812,0.926997052,0.630788661,0.979769598,0.987373737,0.888998035
0.226572188,0.321066105,0.387905823,0.29092301,0.237479794,0.974729749,0.958040977,0.992975555,0.999859708,0.973477407
0.148452314,0.16373915,0.244325581,0.208180866,0.186632032,1,1,1,1,1
0.148452314,0.163449074,0.243980546,0.206804264,0.168763516,1,0.999859669,0.999859511,0.999859708,0.999017682
0.148452314,0.16373915,0.244325581,0.203067425,0.178671478,1,1,1,0.999859708,0.999719338
0.143523302,0.161584223,0.241601358,0.193669524,0.177932951,0.999578829,0.999438675,0.999578533,0.99845679,0.998035363
0.179101535,0.12783235,0.199383975,0.180773751,0.171727164,0.003930928,0.048273926,0.1303737,0.018378227,0.2695762
0.706507144,0.333092552,0.441640066,0.693293253,0.317970104,0.969114137,0.975442043,0.991711155,0.993406285,0.966180185
0.234791106,0.413806144,0.471291061,0.655184876,0.305279315,0.824792924,0.576901488,0.908822703,0.895622896,0.952848723
0.736015547,0.567836115,0.561413362,0.66990108,0.40475739,0.966306332,0.963654224,0.983000843,0.96815376,0.995369071
0.133062305,0.216411989,0.299188217,0.214760255,0.194180813,0.99985961,1,1,1,1
0.197016274,0.216411989,0.252681678,0.203347897,0.184499758,0.993963218,1,0.999859511,0.999859708,0.999859669
0.133062317,0.204766816,0.278163751,0.213969464,0.189476653,0.994384389,0.999719338,0.999157067,0.999859708,0.999579006
0.251448722,0.17959255,0.231904781,0.194428106,0.161172485,0.98539941,0.974880718,0.97822422,0.99845679,0.985545888
0.133062305,0.289039345,0.387427794,0.286563829,0.234992927,0.98539941,0.949059781,0.930177016,0.954264871,0.956497334
0.390567708,0.263865241,0.336939694,0.32246005,0.252269834,0.994805559,0.969969127,0.970918797,0.99537037,0.992422116
0.133062317,0.189241851,0.28439864,0.221187241,0.186362199,0.852870981,0.649733371,0.820314695,0.822671156,0.656048274
0.346607878,0.351185089,0.417158898,0.295977657,0.240160649,0.952969255,0.951024418,0.952936218,0.967312009,0.990738142
0.205473693,0.198112611,0.25692444,0.263549289,0.199331893,1,1,1,1,1
0.205473693,0.164809321,0.25692444,0.257996638,0.153735888,1,0.999579006,1,0.999859708,0.995790065
0.178784462,0.126908468,0.186519728,0.184612606,0.190486102,0.99985961,0.999859669,0.999859511,0.999859708,0.999859669
0.160694543,0.152400665,0.1756916,0.164981666,0.179669859,0.977537554,0.98217794,0.965018264,0.951739618,0.950884086
0.211836266,0.251202339,0.350911941,0.298835187,0.252644489,0.997192194,0.998737019,0.994801911,1,0.999719338
0.250658826,0.244786885,0.321389246,0.259015442,0.220502839,0.980626141,0.985686219,0.976257376,0.993125701,0.985966882
0.211836266,0.267456007,0.331379276,0.259492309,0.237132407,0.996911414,0.998316026,0.991992133,0.999017957,0.996211058
0.272304072,0.268716675,0.383119499,0.25142394,0.212130564,0.962936965,0.977126017,0.983843776,0.99298541,0.962812237
0.183303838,0.303573744,0.401588302,0.361322746,0.212833321,0.992840095,0.994246422,0.950969373,0.95187991,0.92520348
0.297256881,0.261756557,0.325134686,0.302815907,0.259985698,0.987224484,0.982037609,0.979629109,0.949074074,0.993123772
0.183303838,0.188974719,0.270650319,0.262857791,0.187483106,0.984557069,0.989755824,0.950969373,0.932098765,0.906539433
0.303466318,0.310540522,0.428754127,0.415206215,0.260305557,0.96083111,0.982598933,0.958696263,0.980920314,0.999158013
0.221321423,0.191633007,0.286905653,0.328242846,0.246938087,0.999578829,0.999719338,0.999578533,1,0.999719338
0.286408096,0.206585098,0.306935075,0.268469295,0.214056147,0.998315317,0.998175695,0.996066311,0.988916947,0.986808869
0.221321447,0.187445373,0.200664992,0.2341035,0.184058436,0.998596097,0.999438675,0.9987356,0.998035915,0.997754701
0.281626977,0.228135418,0.288912778,0.279521546,0.205127825,0.984416678,0.96674151,0.986232088,0.977413019,0.967864159
0.231420172,0.302557483,0.427659911,0.303502372,0.219150929,0.504422294,0.865141734,0.652289969,0.728395062,0.406539433
0.555351266,0.319186953,0.433613601,0.381970596,0.345111116,0.989611119,0.984844232,0.988901377,0.996352413,0.997754701
0.231420172,0.325514111,0.401233993,0.354749515,0.283142726,0.903551874,0.687201796,0.761449845,0.943041526,0.980914959
0.448352149,0.368234125,0.466558337,0.392333776,0.314939685,0.967569844,0.961549256,0.956729418,0.978675645,0.978809992
0.201896054,0.183622461,0.24185719,0.211369136,0.179806875,0.999719219,0.999719338,0.999719022,1,0.999859669
0.174382039,0.192165555,0.23524212,0.211369136,0.187392747,0.99985961,0.999719338,0.999719022,1,0.999859669
0.201896054,0.215875092,0.264273408,0.211369136,0.188951167,0.999578829,0.999719338,1,1,1
0.165183676,0.109111297,0.148642774,0.176008931,0.179080737,0.958163695,0.952147067,0.967687553,0.994668911,0.984703901
0.184004751,0.195014171,0.2224911,0.252078788,0.180338764,0.99985961,1,1,1,1
0.123367595,0.1026448,0.137398863,0.203505155,0.132540369,0.987645655,0.991159136,0.992554088,0.995791246,0.980914959
0.184004751,0.177407282,0.2224911,0.229751543,0.180338764,0.99985961,0.999859669,1,0.999859708,1
0.227422106,0.146019879,0.17321733,0.180177756,0.16713226,0.973185456,0.979511647,0.983984265,0.954405163,0.998316026
0.122471914,0.191652327,0.25789424,0.205270818,0.184394314,0.999017268,0.999438675,0.999578533,1,1
0.174929512,0.196071826,0.21327217,0.186064641,0.183250286,0.998315317,0.999719338,0.998033155,0.999158249,0.999859669
0.122471914,0.198375956,0.283106629,0.205270818,0.180713548,0.999157658,0.999859669,0.999859511,1,0.999859669
0.2087031,0.200690455,0.286900575,0.204981346,0.179844122,1,0.999298344,0.999859511,0.999859708,0.999579006
0.177053416,0.185327976,0.268879806,0.206672228,0.181508997,0.999438439,1,0.999859511,0.999859708,1
0.192798966,0.185327976,0.270808868,0.217031619,0.179342405,1,1,0.999859511,0.999859708,0.999859669
0.162756323,0.185327976,0.266667612,0.218479746,0.181508997,0.999298049,1,0.999859511,1,1
0.171270441,0.169286646,0.260048592,0.196086187,0.175946247,0.992138144,0.995930396,0.996066311,0.997194164,0.999158013
0.180711363,0.195229735,0.303415399,0.201820549,0.176900122,1,1,1,1,1
0.180711363,0.195229735,0.302787067,0.201820549,0.173070365,1,1,0.999859511,1,0.999859669
0.180711363,0.195229735,0.303415399,0.201820549,0.176900122,1,1,1,1,1
0.158969143,0.162579881,0.29978326,0.192339105,0.176900122,0.997894146,0.993264103,0.998454622,0.999438833,1
0.184004751,0.172847885,0.229705036,0.218877095,0.197999579,0.982731995,0.997053045,0.92708626,0.982182941,0.996351389
0.291402666,0.231223695,0.211638401,0.284554108,0.206562318,0.98497824,0.993404434,0.977100309,0.994949495,0.989896155
0.184004751,0.253963106,0.305714631,0.285136899,0.218683219,0.998455707,0.999298344,0.775358247,0.994388328,0.997193376
0.292820916,0.254657512,0.368356941,0.252210113,0.215606454,0.985820581,0.972495088,0.966282664,0.95959596,0.996632052
0.191432625,0.30600911,0.49493525,0.299001919,0.238134131,0.998315317,0.993685097,0.874402922,0.994668911,0.864720741
0.457485627,0.299444628,0.292635558,0.381461993,0.343913639,1,0.974319394,0.977381287,1,1
0.186056145,0.19082491,0.271862046,0.206862051,0.183334916,0.920258318,0.901627842,0.16240517,0.666105499,0.486247544
0.319340564,0.394398481,0.548890332,0.364536239,0.299336414,0.963638916,0.964215549,0.976397865,0.996071829,0.993264103
0.183303838,0.177153094,0.241523021,0.290357567,0.197696646,0.999298049,1,1,1,1
0.15594467,0.132616439,0.141753397,0.192882641,0.17781719,0.984276288,0.998737019,0.997752178,0.966329966,0.998175695
0.183303838,0.168814882,0.210960726,0.221009378,0.090888352,0.998596097,0.999719338,0.999719022,0.999298541,0.999579006
0.233349492,0.176614969,0.22922788,0.212506417,0.167423684,0.971360382,0.999438675,0.995925822,0.983445567,0.98933483
0.180085917,0.2009388,0.295300063,0.178570773,0.195152936,1,1,1,1,1
0.180085917,0.2009388,0.293474147,0.178500611,0.17073757,1,1,0.999859511,0.999859708,0.999859669
0.158017399,0.15858142,0.25323444,0.178570773,0.191223178,0.999719219,0.999719338,0.999719022,1,0.999579006
0.180085917,0.188953402,0.284226368,0.178570773,0.195152936,1,0.999298344,0.999719022,1,1
0.133062317,0.210334489,0.30847662,0.218312126,0.196620296,0.998315317,1,0.999719022,1,1
0.219960654,0.210334489,0.324665266,0.204902836,0.189433211,0.996911414,1,1,0.999859708,0.999438675
0.133062317,0.210334489,0.273095012,0.218312126,0.196620296,0.99985961,1,0.999859511,1,1
0.25562991,0.210334489,0.318069562,0.218312126,0.179027315,0.999578829,1,0.999438044,1,0.999579006
0.133062305,0.182088411,0.248317589,0.215927199,0.187469809,0.999578829,1,1,1,1
0.156311574,0.168198576,0.227088689,0.192041996,0.172458822,0.995788291,0.999579006,0.999297555,0.999438833,0.999158013
0.133062317,0.182088411,0.248317589,0.215927199,0.187469809,0.99985961,1,1,1,1
0.187834725,0.16623797,0.196727023,0.193416585,0.183154639,0.998455707,0.996351389,0.9962068,0.999859708,0.998737019
0.133062317,0.2203011,0.267172251,0.226630297,0.196925277,0.99985961,1,1,1,1
0.19522787,0.2203011,0.267172251,0.20105877,0.188402792,0.997613365,1,1,0.999719416,0.999438675
0.133062305,0.202664315,0.267172251,0.226630297,0.196925277,0.999578829,0.999859669,1,1,1
0.226564049,0.208889893,0.245621668,0.19855886,0.187753354,0.998736487,0.999719338,0.995785333,0.999859708,0.998737019
0.17028348,0.208973266,0.302344475,0.198315986,0.191821164,0.999578829,0.999719338,0.999438044,0.999719416,0.999298344
0.146335485,0.193952329,0.254462129,0.237171932,0.211914231,0.999438439,0.999017682,0.998173644,1,1
0.18121845,0.221460606,0.336082667,0.237171932,0.195744338,1,0.999859669,1,1,0.999719338
0.173175322,0.203831217,0.282247364,0.191403963,0.183586941,0.994103608,0.97866966,0.968811464,0.986111111,0.980213303
0.191432625,0.232668646,0.276305691,0.214346445,0.191023486,0.991015022,0.977547011,0.972604664,0.992003367,0.973196744
0.299117625,0.286678314,0.354466963,0.290976772,0.261160001,1,0.983300589,0.986653554,1,1
0.191432625,0.226625052,0.302149998,0.198320841,0.190544631,0.998736487,0.996070727,0.993397022,0.997895623,0.983861914
0.247055696,0.296697156,0.385946767,0.280464859,0.228601083,0.971641162,0.953129385,0.970778309,0.998597082,0.992562447
0.185275707,0.209050397,0.277494084,0.223671283,0.210147281,0.99985961,1,0.999719022,1,0.999579006
0.107535873,0.127244254,0.192480602,0.206092812,0.176863574,0.992559315,0.99522874,0.990306266,0.998035915,0.993544766
0.185275707,0.209050397,0.294663341,0.223671283,0.22274175,0.99985961,1,1,1,1
0.20278747,0.208564003,0.292826249,0.211283283,0.213152714,0.999719219,0.999859669,0.999719022,0.999719416,0.998877351
0.133062317,0.249918283,0.326808497,0.276584084,0.210970413,0.993963218,0.988212181,0.994239955,0.998877666,0.999438675
0.28803596,0.202038541,0.296926498,0.258930655,0.193155967,0.995928682,0.975582374,0.986653554,0.998737374,0.996351389
0.133062317,0.18451766,0.297605228,0.274606514,0.192691886,0.998736487,0.995088409,0.998314133,0.998035915,0.999017682
0.221985018,0.307893676,0.330628252,0.234252114,0.190033063,0.962936965,0.962531575,0.97316662,0.96043771,0.982879596
0.181662239,0.179696441,0.261252383,0.199934752,0.181689663,0.998876878,0.999719338,0.999297555,0.998877666,0.998737019
0.203720188,0.194808592,0.286013244,0.248915267,0.196117231,0.999298049,1,0.999016578,0.999859708,1
0.191432625,0.194808592,0.306065599,0.262607989,0.196117231,0.99985961,1,1,1,1
0.172778578,0.182558341,0.274156381,0.172858259,0.165301157,0.956900183,0.989896155,0.962348974,0.954264871,0.977266349
0.184240515,0.176123767,0.259273287,0.217833068,0.193592313,0.994805559,0.997193376,0.999859511,0.999859708,0.998175695
0.182528801,0.187731485,0.237021569,0.200311675,0.177894951,0.986382142,0.997754701,0.999719022,0.99691358,0.996070727
0.184240515,0.234056348,0.270388444,0.232552825,0.213920479,0.999298049,0.999859669,1,1,1
0.279344879,0.22166972,0.260459387,0.209834565,0.198207772,0.997192194,0.997053045,0.998173644,0.999579125,0.999158013
0.133062305,0.230156261,0.298824836,0.208720376,0.196519673,0.999719219,1,1,1,1
0.217738993,0.230156261,0.221473887,0.198708421,0.189664525,0.994524779,1,0.999859511,0.999859708,0.999719338
0.133062317,0.203286627,0.275574633,0.208720376,0.186354734,0.991155412,0.999298344,0.999719022,1,0.999298344
0.251448722,0.17959255,0.231904781,0.194428106,0.161172485,0.96055033,0.966601179,0.978505198,0.998597082,0.98217794
0.189086911,0.243799193,0.313014529,0.25102961,0.223576546,0.986241752,0.998737019,0.997190222,0.997895623,0.998316026
0.33277002,0.264823259,0.383039379,0.297941136,0.243245554,0.986101362,0.999438675,0.995363866,1,0.999719338
0.191432625,0.317033787,0.442817251,0.291452218,0.23324153,0.99522673,1,1,0.999859708,0.999719338
0.185750607,0.198337716,0.298185874,0.174829612,0.183847028,0.961111891,0.961408925,0.967266086,0.950617284,0.964075218
0.191432625,0.225908671,0.296387951,0.205396636,0.187662528,0.990453461,0.99761437,0.983281821,0.997895623,0.992141454
0.300867856,0.270032675,0.346512396,0.240502777,0.243840015,0.99985961,0.999017682,0.99227311,0.999859708,0.999859669
0.191432625,0.255879052,0.349498521,0.23194712,0.213308029,0.992980486,0.997333708,0.980331554,0.991722783,0.984282908
0.281187293,0.261320112,0.34636404,0.210502794,0.175065882,0.984276288,0.965899523,0.952795729,0.986531987,0.953971372
0.133062317,0.278686451,0.42066496,0.290493984,0.231650632,0.994384389,0.888998035,0.399550436,0.881874299,0.837777154
0.315953207,0.308131777,0.462583188,0.326165686,0.243476246,0.996771023,0.974880718,0.974852487,0.985830527,0.98933483
0.133062305,0.198181723,0.303499269,0.196855544,0.184741389,0.938930226,0.892646646,0.188536106,0.739337823,0.551922537
0.287811267,0.389139171,0.484741174,0.312536613,0.267980104,0.988347606,0.980353635,0.957712841,0.950056117,0.987370194
0.191432625,0.328469578,0.443269289,0.28686455,0.388143893,0.991155412,1,0.993818488,1,0.999719338
0.467089704,0.291618498,0.391511125,0.28686455,0.404500777,0.992980486,0.998035363,0.98847991,1,0.99761437
0.191432625,0.177929342,0.259584141,0.257591828,0.169293435,0.639337358,0.997053045,0.90404608,0.998597082,0.395733932
0.191665945,0.168111135,0.265631142,0.170298134,0.175227885,0.960971501,0.96674151,0.955324529,0.974887767,0.953269717
0.180107876,0.191364603,0.27682915,0.205210721,0.197479043,0.985960972,0.998035363,0.996487777,0.999298541,0.999719338
0.182251857,0.135987854,0.191556979,0.202448339,0.176678242,0.990734241,0.993965759,0.985529643,0.997474747,0.997754701
0.191432625,0.221459689,0.250091432,0.207094919,0.18666915,0.999298049,0.999859669,0.999438044,0.999859708,0.999859669
0.252464876,0.209667428,0.344188775,0.205318125,0.200494532,0.998876878,0.998456357,0.999157067,0.999579125,0.999158013
0.133062305,0.228440953,0.329995606,0.212783099,0.200073635,0.999719219,1,1,1,1
0.200606916,0.222875705,0.31052952,0.202233234,0.190159659,0.997472975,0.999859669,0.999578533,0.999859708,0.999579006
0.133062317,0.199800419,0.255278476,0.212783099,0.188613759,0.998455707,0.999298344,0.9987356,1,0.999438675
0.233438841,0.202816964,0.297561328,0.197115471,0.173058442,0.999438439,0.996211058,0.993537511,0.999579125,0.998316026
0.155614009,0.223155973,0.331841489,0.202337086,0.182349029,0.999298049,0.999579006,0.999438044,0.999579125,0.998737019
0.194208124,0.21198601,0.293510276,0.242642816,0.200397538,0.996069072,0.995649733,0.995644844,0.997755331,0.99761437
0.155614009,0.240110838,0.319149659,0.209027965,0.189922694,0.999578829,0.999158013,0.999438044,0.999579125,0.998456357
0.216580726,0.232567883,0.316531165,0.206860926,0.158281777,0.97037765,0.99045748,0.976257376,0.986952862,0.972495088
0.217147298,0.183463968,0.292275507,0.239217356,0.197589102,0.999157658,1,1,0.999017957,0.999859669
0.215789559,0.183463968,0.274098065,0.264484431,0.199625055,0.999719219,1,0.999578533,1,0.999859669
0.217147298,0.183463968,0.281894557,0.264484431,0.197042179,0.999438439,1,0.999578533,1,0.999859669
0.243613963,0.181927197,0.287498584,0.202375335,0.1823285,0.991997754,0.999579006,0.998876089,0.982463524,0.999158013
0.175999419,0.208417952,0.249472328,0.22465172,0.197289927,0.997894146,0.999438675,0.999578533,0.999438833,0.998035363
0.140473046,0.175759504,0.231319748,0.220071868,0.192942201,0.987505265,0.994807746,0.995504355,0.999438833,0.996912714
0.175999419,0.219707353,0.291916385,0.236913072,0.219251552,0.999719219,1,1,1,1
0.21069474,0.203318876,0.25388252,0.195193319,0.168183103,0.97023726,0.979090654,0.977662265,0.98372615,0.953410048
0.13127869,0.221587826,0.365829416,0.229711932,0.178672981,0.999298049,0.999859669,0.995644844,1,0.999859669
0.211257744,0.199736764,0.323686475,0.20194992,0.186903731,0.996771023,0.992983441,0.980612532,0.999017957,1
0.13127869,0.217733034,0.278435818,0.2110561,0.186903731,0.998596097,0.999438675,0.991430177,0.999859708,1
0.257018931,0.251374071,0.436516829,0.229711932,0.17235387,1,0.999438675,0.9949424,1,0.999579006
0.174469372,0.182268812,0.257078366,0.194075874,0.186131248,0.006879124,0.001824305,0.08050014,0.033670034,0.957900646
0.677245037,0.292537639,0.212058423,0.58392768,0.243619224,0.987505265,0.974319394,0.98342231,0.998737374,0.998456357
0.191432625,0.513679375,0.547573895,0.557006077,0.247597972,0.990874631,0.997895032,0.966844619,0.97979798,0.999017682
0.662369055,0.525078822,0.577890351,0.554815947,0.237921116,0.959988769,0.967723828,0.958555774,0.972502806,0.956918327
0.177319081,0.204440512,0.293094603,0.186868458,0.182408647,0.969535308,0.963513893,0.96417533,0.914141414,0.932079708
0.338497568,0.253896086,0.403881663,0.350387728,0.261336779,1,0.990878473,0.993397022,1,0.999579006
0.191432625,0.273318794,0.454645802,0.328974073,0.275621577,0.999578829,0.999719338,0.999438044,0.999859708,1
0.152024333,0.181475492,0.273741782,0.173869425,0.148955678,0.96083111,0.966460848,0.965720708,0.956649832,0.97628403
0.133062305,0.263567466,0.352310263,0.235723332,0.198319075,0.999298049,1,0.999859511,1,1
0.208871755,0.235443933,0.302468514,0.210248671,0.189842703,0.993822827,0.999017682,0.9974712,0.998877666,0.998456357
0.133062317,0.206563885,0.290505559,0.227985821,0.165574877,0.998596097,0.999298344,0.999016578,0.999859708,0.999719338
0.254274615,0.246844208,0.330713177,0.230533571,0.181945862,0.995367121,0.99761437,0.995223377,0.999859708,0.999158013
0.214383749,0.250022012,0.2817624,0.3089954,0.232909384,0.99985961,0.999859669,1,1,0.999859669
0.199694164,0.165980942,0.253178236,0.238575178,0.205817311,0.98511863,0.994807746,0.999719022,0.992283951,0.996632052
0.214383725,0.211475533,0.260547643,0.231340112,0.198327007,0.998315317,0.998035363,0.999719022,0.993125701,0.995509402
0.275442883,0.208932245,0.240070478,0.230581234,0.194105384,0.990593851,0.983019927,0.989182355,0.952581369,0.967583497
0.190217928,0.242978115,0.240589114,0.274436111,0.226868193,0.998876878,0.999158013,0.998876089,0.999438833,0.999017682
0.189355203,0.205893629,0.242281781,0.241568829,0.203671455,0.984416678,0.983160258,0.978786176,0.990740741,0.988492843
0.190217904,0.239709563,0.221122573,0.252273348,0.239929749,0.99985961,0.999158013,0.9974712,0.998597082,0.999719338
0.261189732,0.255326703,0.301220132,0.236600686,0.222007836,0.993822827,0.982037609,0.978645687,0.976430976,0.981335953
0.18451306,0.174349242,0.247654493,0.187583462,0.180776431,0.999719219,0.999859669,0.999157067,1,1
0.143567378,0.161987984,0.229204383,0.186228589,0.173388514,0.993401657,0.99761437,0.988339421,0.999859708,0.998035363
0.18451306,0.205016108,0.31167323,0.187583462,0.180776431,0.99985961,1,1,1,1
0.171662285,0.161055196,0.26013137,0.167147106,0.171635846,0.977537554,0.959865282,0.968951953,0.999719416,0.998737019
0.184240515,0.210285391,0.290295757,0.218429181,0.179246266,0.999719219,0.999719338,0.999578533,1,0.999859669
0.123243884,0.109946954,0.183279454,0.158488899,0.083927838,0.993822827,0.984984564,0.97695982,0.993686869,0.994386753
0.184240515,0.21035091,0.29480256,0.214118847,0.193086863,0.999719219,0.999719338,0.999297555,0.999859708,0.999438675
0.196803801,0.191840686,0.272379443,0.176761059,0.189853278,0.990453461,0.967162504,0.968389997,0.989758698,0.960987932
0.199087219,0.070513561,0.154985358,0.168289301,0.174023566,0.859609715,0.999298344,0.998454622,0.997053872,0.965899523
0.454737401,0.266218025,0.35663158,0.269473475,0.263749046,0.994103608,0.999859669,0.999719022,0.999438833,0.987229862
0.236030706,0.266252788,0.358383601,0.315739153,0.305797881,0.999438439,1,0.999859511,0.999859708,0.999859669
0.367736775,0.21485612,0.379481199,0.284582943,0.237337749,0.95058262,0.977266349,0.999719022,0.981762065,0.954953691
0.191432625,0.276425111,0.372671988,0.262907822,0.232555362,0.998596097,0.992422116,0.9974712,0.997755331,0.997333708
0.320463687,0.266396902,0.343232736,0.315249141,0.237931174,0.99985961,0.974880718,0.991289688,1,0.996632052
0.187179708,0.17591131,0.243381208,0.192150703,0.18752349,0.996911414,0.98456357,0.996628266,0.989758698,0.973758069
0.262573474,0.315308267,0.423372029,0.289721074,0.237984881,0.971641162,0.973196744,0.98847991,0.994388328,0.969267471
0.175999419,0.252629731,0.366723718,0.257788756,0.234328714,0.912677243,0.752315464,0.989322843,0.997053872,0.998596688
0.370306619,0.284420569,0.202478368,0.246131984,0.167129979,0.977397164,0.968425484,0.975554931,0.999859708,0.963373562
0.175999419,0.434159868,0.433906676,0.300905834,0.256515355,0.99985961,0.991580129,0.999578533,1,1
0.415478579,0.41715747,0.420215871,0.218665306,0.254849081,0.993682437,0.980914959,0.991711155,0.989337823,0.999579006
0.133062317,0.230720141,0.314807683,0.241363316,0.197539023,0.999298049,0.999859669,0.999859511,1,1
0.25016672,0.226954196,0.296095571,0.217929342,0.193479922,0.997472975,0.999859669,0.999578533,0.999859708,0.999859669
0.133062305,0.216279355,0.279405217,0.227569939,0.179550495,0.996911414,0.999859669,0.999438044,0.999859708,0.999298344
0.27146779,0.229352468,0.337637245,0.241363316,0.197539023,0.999017268,0.999017682,0.999438044,1,1
0.170957865,0.147952527,0.249875187,0.204431771,0.178000733,1,0.999859669,1,0.999859708,1
0.148516564,0.120033655,0.207021064,0.216105358,0.172437542,0.999157658,0.998596688,0.997611689,0.999438833,0.999298344
0.170957865,0.175411321,0.249875187,0.230406272,0.178000733,1,1,1,1,1
0.169286316,0.145509624,0.236082383,0.175102979,0.152834035,0.999719219,0.984423239,0.996487777,0.963664422,0.991580129
0.184240515,0.21484288,0.336209091,0.245138936,0.200844356,0.998876878,0.999579006,0.995925822,0.999017957,0.996351389
0.226205846,0.232834964,0.290032116,0.27601278,0.242042427,0.996771023,0.999438675,0.982298398,0.999438833,0.999298344
0.184240515,0.203415563,0.272941433,0.19312883,0.182155092,0.997472975,0.995509402,0.981736443,0.989197531,0.930536065
0.245416859,0.278009856,0.390820564,0.278693098,0.223761774,0.999017268,1,0.98974431,0.999298541,0.998316026
0.133062317,0.230181217,0.322042386,0.239015809,0.219078248,0.999719219,1,1,1,1
0.191445088,0.206977276,0.305095308,0.20232252,0.187974507,0.996630633,0.999859669,0.999859511,0.999298541,0.998035363
0.133062317,0.178626951,0.24782378,0.18100952,0.17951996,0.997613365,0.998877351,0.998314133,0.999579125,0.998737019
0.223387944,0.179884002,0.308261067,0.190267688,0.190787402,0.998876878,0.996211058,0.996347289,0.999719416,0.997053045
0.187394283,0.145733072,0.202289097,0.189789223,0.188228736,1,1,1,1,1
0.147048874,0.090193556,0.137693609,0.188986708,0.179832043,0.997613365,0.998877351,0.9987356,0.999859708,0.999438675
0.186062548,0.145733072,0.202289097,0.189789223,0.188228736,0.99985961,1,1,1,1
0.162849155,0.132647844,0.187233313,0.148592402,0.15794862,0.957882915,0.990317148,0.978364709,0.989197531,0.954673028
0.20349354,0.12346368,0.226566086,0.180829644,0.207429878,0.99985961,1,1,1,1
0.168794907,0.113657691,0.183214586,0.180829644,0.185805738,0.997753755,0.999719338,0.999578533,1,0.996351389
0.204516756,0.12346368,0.226566086,0.180829644,0.207429878,1,1,1,1,1
0.149669503,0.074846491,0.144301308,0.144267799,0.150950676,0.972062333,0.963794555,0.966282664,0.995230079,0.977827673
0.134821895,0.201074481,0.293438,0.198866864,0.182560126,0.999578829,0.999579006,0.999859511,0.999859708,0.999719338
0.175223661,0.22333383,0.278704045,0.193917727,0.185611697,1,1,0.999297555,0.999859708,0.999859669
0.175223661,0.22333383,0.314334186,0.202837873,0.189363225,1,1,0.999859511,1,1
0.175223661,0.211317366,0.278547226,0.201282105,0.188023342,1,0.999017682,0.999157067,0.999859708,0.999579006
0.175999419,0.221914381,0.32340791,0.225664011,0.209751268,0.999017268,0.999298344,0.990587244,0.999017957,0.745439237
0.232017317,0.263226975,0.326099007,0.297999753,0.307147562,0.998596097,0.987791187,0.976538353,0.999859708,0.996211058
0.175999419,0.239384124,0.297849376,0.272227863,0.222183992,0.999578829,0.999298344,0.993537511,0.999158249,0.904294134
0.262948834,0.284149013,0.400867208,0.267692773,0.336719296,0.998315317,0.972775751,0.956588929,0.979517396,0.996632052
0.175999419,0.253292531,0.396316487,0.269649384,0.215629004,0.99985961,1,0.999719022,1,1
0.24825028,0.193398153,0.226198282,0.269649384,0.196736679,0.999438439,0.99761437,0.986513065,1,0.999719338
0.175999419,0.230913012,0.354729966,0.264661406,0.20058541,0.999017268,0.999719338,0.998454622,0.999859708,0.999298344
0.20643112,0.173888425,0.2928919,0.187211039,0.186262354,0.967850625,0.970109458,0.952514751,0.98372615,0.989615493
0.133062305,0.230422979,0.303550614,0.255510524,0.201877599,0.791941598,0.980213303,0.881286878,0.62345679,0.078304799
0.43879607,0.280531916,0.427363682,0.321876489,0.356595149,0.988347606,0.988633174,0.99227311,0.999719416,0.97866966
